"Codigo";"Civil";"Sexo";"Altura";"Salario";"Idade";"Din_caixa";"Agua_dia"
"296";296;"Desquitado";"M";1,69058195038741;2232,23801462201;58;752212,998299411;1,58434597692403
"297";297;"Casado";"F";1,55722041729912;2634,89422449946;69;637669,268124176;1,27855073623701
"298";298;"Casado";"M";1,47822070024272;2044,12054675752;62;477181,143595687;1,3660927730734
"299";299;"Desquitado";"M";1,5991784969277;2714,56059092677;69;956206,099513335;1,47919860869688
"300";300;"Separado";"F";1,63564183997623;2984,52480412048;43;276758,43658726;1,96708595851231
"301";301;"Desquitado";"M";1,52904650212158;2045,58848374091;64;18045,2228619033;1,60811814221112
"302";302;"Casado";"F";1,65703187717304;2575,03218375649;53;856135,218077881;1,35646218865896
"303";303;"Casado";"F";1,76574950299506;1910,93580965871;25;239417,618453498;1,51945461704716
"304";304;"Solteiro";"F";1,6469079542529;2512,90035931095;20;124893,084741993;1,31649508216659
"305";305;"Desquitado";"F";1,61835345336609;2216,74061867363;35;305269,202176519;1,66793547904426
"306";306;"Casado";"M";1,68170546167939;1758,23743965376;45;476801,72545123;1,29475742426534
"307";307;"Separado";"M";1,69269962320673;2706,09445458143;22;302075,396520811;1,74309741110135
"308";308;"Solteiro";"F";1,75762431812312;2538,31484996623;28;318498,995013384;1,47266610328428
"309";309;"Solteiro";"F";1,65512621042073;1689,34462946141;60;147446,285318504;1,51558458097336
"310";310;"Desquitado";"F";1,7147826246893;1761,99228409125;22;137865,708205235;1,13423961817351
"311";311;"Casado";"F";1,62546054924908;1699,69485700498;20;667729,604744921;1,64466530839322
"312";312;"Desquitado";"M";1,66389569695579;2131,01027999212;36;571954,08868483;1,22054346971756
"313";313;"Casado";"M";1,58340859713666;2286,20930302192;56;649188,78540215;1,22441723281103
"314";314;"Casado";"M";1,72512423905219;1535,98756132495;40;369305,979835924;1,39674180460819
"315";315;"Solteiro";"M";1,54854983372156;862,026431418303;54;748692,002853784;1,61109127718335
"316";316;"Desquitado";"F";1,71008750625506;1701,4501630787;19;853496,594660659;1,78646810355517
"317";317;"Casado";"F";1,61685151063055;2155,93159591444;22;171816,527532618;1,41792287078051
"318";318;"Solteiro";"F";1,72027866053953;2034,35954194341;64;877960,065907563;1,62767463250135
"319";319;"Desquitado";"F";1,62809289113218;2068,20909585478;49;242777,717228876;1,73048403490123
"320";320;"Casado";"M";1,82805634299929;2355,82696510132;33;20931,9227954021;1,14399764472485
"321";321;"Solteiro";"M";1,66368157200426;1304,10147119027;67;763964,942618808;1,40247280662271
"322";322;"Separado";"F";1,84992805126174;2316,1752197869;61;42499,8422867761;1,57724328880453
"323";323;"Separado";"M";1,80230619376573;2593,94598608466;25;975374,530950159;1,77973441776326
"324";324;"Desquitado";"M";1,62409733581263;2604,54580315153;40;99934,5536890596;1,5424868080178
"325";325;"Separado";"F";1,77547243061947;1901,28052491993;70;41871,5902496735;1,84689550978959
"326";326;"Casado";"M";1,6351047342096;2566,61231250187;23;892534,3541883;1,73165314364778
"327";327;"Solteiro";"F";1,59979960545555;2587,63685947628;62;335232,2430075;1,54792377962961
"328";328;"Separado";"F";1,58885978031693;2535,04097381669;60;550139,851435336;1,17704340511933
"329";329;"Casado";"M";1,54482516884165;351,887617862524;41;620675,836101479;1,44083023407831
"330";330;"Casado";"M";1,59073783280488;909,876534739911;66;61708,8243169498;1,72664670651244
"331";331;"Desquitado";"M";1,56444788377572;3220,24831316366;68;241193,173229769;1,56897204330631
"332";332;"Solteiro";"M";1,7346671933198;1285,97081817452;51;652694,654796532;1,20919173164491
"333";333;"Desquitado";"M";1,60186786320407;2271,44360597876;21;328737,716883732;1,63672175015692
"334";334;"Casado";"M";1,75574166358176;1798,47557526392;60;479510,773675751;1,25109907636446
"335";335;"Solteiro";"F";1,5142557238413;2005,46676597456;34;286505,672142918;1,37859103892614
"336";336;"Solteiro";"F";1,86193462728489;1769,77687742473;28;9939,30962984194;1,48052487148408
"337";337;"Solteiro";"F";1,82253483803893;2695,54823467602;61;775214,931465943;1,68046340572602
"338";338;"Casado";"F";1,70701631861383;886,110608336784;23;297868,873107036;1,67466265014996
"339";339;"Desquitado";"M";1,7389138236906;159,184823923839;19;700200,493512347;1,95826970707586
"340";340;"Desquitado";"F";1,69601669004145;908,38511873503;67;796847,406383344;1,4563645605171
"341";341;"Casado";"F";1,66345004323329;2783,06727035794;63;196920,813211691;1,18913121468942
"342";342;"Separado";"F";1,74469536576118;1754,67261008743;60;226101,391951969;1,61703015754265
"343";343;"Solteiro";"F";1,62025989831957;3181,50808049558;59;911811,309319644;1,67271709370944
"344";344;"Casado";"F";1,7449997601011;1625,61179980077;55;134612,69970678;1,42989147933602
"345";345;"Separado";"M";1,66848630595074;2090,99093392834;32;580432,682496004;1,89586984282316
"346";346;"Solteiro";"M";1,55628680640785;2258,379266501;31;363777,672673625;1,79640211336355
"347";347;"Desquitado";"F";1,48183829765351;1477,45638512727;30;565926,285981298;1,43629656336002
"348";348;"Separado";"M";1,58525875344017;1838,77139011894;66;220352,202311722;1,56558589536221
"349";349;"Desquitado";"M";1,67731710269366;1532,93258088318;67;456862,63214454;1,48044089877052
"350";350;"Desquitado";"F";1,70813630299676;2248,18234621565;57;833542,824930686;1,36990274870565
"351";351;"Solteiro";"M";1,62850821436923;3096,63884194011;35;746242,71690316;1,62058585524763
"352";352;"Solteiro";"F";1,60245375980098;1516,175628502;47;912188,339044023;1,54550157066686
"353";353;"Casado";"M";1,45987354563996;2326,96066128263;31;302550,48466612;1,5182483513825
"354";354;"Separado";"M";1,77322549672712;2356,61022365097;68;718248,48725226;1,31287279008354
"355";355;"Separado";"M";1,61297039281416;1984,92623470556;25;587219,226216672;1,45491638637899
"356";356;"Solteiro";"M";1,64763893142031;1516,24377622386;47;959894,552359168;1,29745401551296
"357";357;"Casado";"M";1,52577787273683;1069,60973666047;52;908348,738778142;1,67169659382526
"358";358;"Casado";"M";1,71499393621938;1356,83342329326;63;593323,227380056;1,49283838848611
"359";359;"Separado";"F";1,51250630844752;2297,42714405855;47;219198,890139482;1,47618448032868
"360";360;"Desquitado";"F";1,81825905316904;1340,99447882109;68;691153,914717716;1,37962990632183
"361";361;"Solteiro";"F";1,73866187961825;1736,11195105445;33;308201,891419645;1,73699979969018
"362";362;"Separado";"M";1,5908418139611;1820,3979868027;36;799480,58148857;1,78747958665294
"363";363;"Desquitado";"F";1,79359980910667;1833,91831468381;68;744200,500074307;1,58788866924102
"364";364;"Separado";"M";1,59336064226338;3665,49455097538;44;222846,808384829;1,50096578543746
"365";365;"Desquitado";"F";1,63474232994242;2420,03785904587;49;731153,353974942;1,58906335749588
"366";366;"Solteiro";"M";1,69219301117008;2473,89379414295;64;825449,309824124;1,28246377526908
"367";367;"Solteiro";"F";1,56314118815207;801,271331920661;40;535009,529638784;1,52877970812582
"368";368;"Desquitado";"M";1,525109560423;1742,1791026998;63;867841,819884785;1,45628710314253
"369";369;"Casado";"M";1,68869621726957;2286,76282117736;55;448414,247255121;1,52740233410593
"370";370;"Casado";"M";1,6838667627836;1157,7952976242;19;624019,624668231;1,33106553941042
"371";371;"Desquitado";"F";1,77907095130754;1018,96405939406;31;90276,4769821765;1,61661003887703
"372";372;"Separado";"F";1,76531930351351;2209,24197441821;69;49687,9129162573;1,37316350077194
"373";373;"Solteiro";"F";1,63399625478543;2445,40910680842;44;784041,451186679;1,31221850306277
"374";374;"Desquitado";"M";1,65481024684609;2401,22411118039;53;820446,248314191;1,63113125275261
"375";375;"Desquitado";"M";1,60828338160645;2256,11306619283;53;489704,480658859;1,52506933126372
"376";376;"Solteiro";"F";1,57221879893274;2857,38315741375;20;44076,0937571698;1,7908008910295
"377";377;"Separado";"F";1,57263794986474;2048,24448133133;42;889775,777661706;1,76523361735099
"378";378;"Solteiro";"F";1,59302619785026;2575,8405929759;35;180372,454383147;1,09642488577715
"379";379;"Solteiro";"F";1,73829369137243;1207,43109532094;39;330618,238998398;1,20396360881985
"380";380;"Desquitado";"F";1,7150037916278;1170,71135822387;22;391086,179243431;1,67404575043279
"381";381;"Separado";"M";1,69338937330815;1191,68321842232;48;712856,788853832;1,4533132454598
"382";382;"Desquitado";"F";1,53899651805652;2310,57102469137;44;382840,04423094;1,25324858500588
"383";383;"Casado";"F";1,44969799689484;1312,34856144091;61;968381,44098375;1,35708663384613
"384";384;"Desquitado";"F";1,78289319153886;1520,72642438297;69;552783,651514328;1,63180318012072
"385";385;"Solteiro";"F";1,55788390476199;2023,7214689019;56;590032,020381679;1,58498862816327
"386";386;"Separado";"M";1,75308969806437;1714,10304514215;68;166438,339220712;1,27244672902882
"387";387;"Separado";"M";1,6444112347716;2464,37742268302;33;805507,921541379;1,59643040113115
"388";388;"Casado";"F";1,5304503358337;1299,86206573405;64;416131,15652685;1,73726182014072
"389";389;"Desquitado";"M";1,59009339564653;2626,91253868596;46;902565,736338359;1,26754263305865
"390";390;"Separado";"M";1,54670206927439;1432,72996503348;62;711601,974768465;1,18194169097372
"391";391;"Separado";"F";1,65186818171907;1413,6589931302;50;239594,916263231;1,61693505504711
"392";392;"Desquitado";"M";1,42173432669643;1955,17407222177;64;92406,3920543364;1,67626942833844
"393";393;"Desquitado";"F";1,65058828448163;1929,45902513516;32;191463,423208448;1,44796768745216
"394";394;"Separado";"F";1,8585078183237;1554,23636291466;44;334527,899891207;1,37816200147546
"395";395;"Separado";"F";1,68882550068982;1546,60619595888;55;170470,124596951;1,41458123087871
"396";396;"Solteiro";"M";1,77760709645347;2131,43647524368;52;265711,991896729;1,46197969432566
"397";397;"Separado";"M";1,69674040901934;2517,76708920468;33;156151,943535165;1,36975540881372
"398";398;"Casado";"F";1,56972705731431;1643,1637919536;20;695220,376508174;1,29928885837995
"399";399;"Desquitado";"F";1,66453989236478;1959,00809365618;58;471544,363916035;1,77147938191294
"400";400;"Separado";"F";1,66983310936685;2015,77121795941;31;726232,844661458;1,55775365199393
"401";401;"Solteiro";"F";1,57137270827929;2181,29159567288;30;776690,151441896;1,3954033242682
"402";402;"Casado";"M";1,73746112895526;2397,36455008785;31;367973,456650418;1,8820076718762
"403";403;"Separado";"F";1,62574584046409;1819,74529289764;37;28523,7881218826;1,41115538326622
"404";404;"Casado";"M";1,59274290180797;2336,38935612085;39;339503,788610475;1,48172481209676
"405";405;"Desquitado";"M";1,73264118067701;1695,81407930486;65;515556,568235749;1,62091290069333
"406";406;"Casado";"M";1,74760878062537;1706,05659607137;64;863457,915955321;1,5648741735338
"407";407;"Casado";"M";1,67177002957022;2279,94232857461;23;360171,198794285;1,80026146484661
"408";408;"Desquitado";"F";1,57694270215444;1683,56561313789;33;928655,640552009;1,03646112350882
"409";409;"Solteiro";"M";1,58150726226218;2701,75331198343;29;255823,865145027;1,28897010659992
"410";410;"Desquitado";"F";1,50344868384263;2549,56345800131;23;956386,979267777;1,4072511526058
"411";411;"Separado";"F";1,62037870130251;2753,82493189552;69;572755,504147722;1,72481514965419
"412";412;"Separado";"M";1,76774599578204;1904,47920773518;52;595333,865155605;1,33632083812735
"413";413;"Casado";"M";1,73080988961229;2300,20218846017;50;395632,672573616;1,64905558180897
"414";414;"Separado";"M";1,6689256236428;1558,38478955749;65;161116,196531631;1,39307912133091
"415";415;"Desquitado";"M";1,63141954412876;2122,28816296896;51;243322,033001342;1,38723230994377
"416";416;"Casado";"M";1,74908807102444;2924,54927471384;22;892504,481116699;1,36557268497621
"417";417;"Separado";"F";1,59348838947455;2266,15975186404;34;362448,466408217;1,44380616436629
"418";418;"Solteiro";"M";1,73806723915742;1999,33874832239;50;481302,256431187;1,61872578777547
"419";419;"Separado";"M";1,6280977041281;2270,24959708803;52;563851,48140633;1,64068027992392
"420";420;"Separado";"M";1,72920882133659;2188,91684263143;60;697710,841114784;1,84608667764105
"421";421;"Solteiro";"F";1,76584959859998;1836,57243281527;60;126106,657570732;1,33314205637025
"422";422;"Solteiro";"F";1,34491846202316;2594,71065420386;66;770030,221173255;1,40021195327106
"423";423;"Solteiro";"M";1,51485588477464;2139,05253819299;48;866786,549683672;1,83386516275472
"424";424;"Solteiro";"M";1,6791289496656;2552,29954782346;43;862361,343496227;1,25688587013553
"425";425;"Casado";"F";1,77687311092103;2305,67716827227;51;657309,284583575;1,70422942001681
"426";426;"Desquitado";"F";1,55764065267386;2735,00025514503;64;959052,392103856;1,58300405590192
"427";427;"Separado";"F";1,71676762976993;1162,55895623466;62;42882,6456637096;1,91734002993581
"428";428;"Casado";"M";1,71341734797488;2467,27128674222;20;438871,225043212;1,75555396670401
"429";429;"Separado";"F";1,71798348252208;1820,27087787813;30;159589,112381511;2,01476018171132
"430";430;"Casado";"F";1,61827056299053;1611,56579774971;59;728705,950156;1,5541014880563
"431";431;"Solteiro";"F";1,68417487426871;1182,50995552473;55;696399,324099861;1,41823788225896
"432";432;"Separado";"M";1,59322834926872;1046,3355425323;33;778132,614832778;1,49002153910453
"433";433;"Casado";"M";1,55797584052011;2216,42658739288;44;739473,092947725;1,6575491754082
"434";434;"Separado";"M";1,63149949604619;1967,78536201509;45;340103,886580441;1,45760203300481
"435";435;"Desquitado";"F";1,69905877775051;2456,4050542296;28;663973,611062198;1,24822326248114
"436";436;"Solteiro";"M";1,65367122168787;2740,99329982203;19;111553,884262139;1,22072814127214
"437";437;"Desquitado";"M";1,57971692170428;2059,08081450383;47;320212,718405392;1,4322939654692
"438";438;"Casado";"F";1,6729204075983;2072,9573028898;24;911331,900587755;1,46360980614536
"439";439;"Solteiro";"M";1,59008708060491;2126,15472523325;44;823855,080546276;1,45957042567418
"440";440;"Solteiro";"M";1,74315297567261;2489,83038920868;30;8615,3661592016;1,350801346081
"441";441;"Solteiro";"F";1,73935475422976;701,436820855776;45;654738,628098847;1,36840492615343
"442";442;"Desquitado";"M";1,40736958131108;2474,33209578864;39;817014,399151517;1,70468618964637
"443";443;"Solteiro";"M";1,71199807101735;2062,44823316696;69;677696,249150298;1,36556223293848
"444";444;"Desquitado";"F";1,53390096269476;2394,07651584364;36;20015,31552737;1,86010313994593
"445";445;"Desquitado";"F";1,68648802063993;1475,97879787795;28;283463,6666446;1,62781914883104
"446";446;"Separado";"M";1,46771101277306;331,09614700431;48;939824,91752446;1,68168935229409
"447";447;"Casado";"M";1,7538544239753;2430,30188182549;19;591242,351913723;1,58638770610875
"448";448;"Desquitado";"F";1,62708418256782;1807,96645932353;56;680359,314919276;1,39716157338976
"449";449;"Desquitado";"F";1,52367084637525;1463,57557417352;51;408824,043467397;1,52707933931734
"450";450;"Casado";"M";1,67844594024843;1733,36505272528;65;116391,65814664;1,65510602604151
"451";451;"Desquitado";"M";1,58875949883953;1198,4294675141;70;663461,33265284;1,68429305535461
"452";452;"Desquitado";"M";1,56182725047829;1418,00124910175;69;665387,90896247;1,5438418263476
"453";453;"Solteiro";"F";1,63648959947342;2150,23790736429;40;824919,423270951;1,50686426682485
"454";454;"Desquitado";"M";1,6718597429834;2004,93394068823;61;657448,831922063;1,54664971840155
"455";455;"Desquitado";"F";1,67587369696999;1843,78097437922;54;43780,1090159954;1,70692966788786
"456";456;"Solteiro";"F";1,59140960238753;2542,66768902527;66;102240,162943582;1,42370392135067
"457";457;"Casado";"F";1,64323166925807;3022,95620277126;23;702513,71194333;1,43859695979822
"458";458;"Solteiro";"M";1,68706826634091;2487,97041295843;41;26870,2698682875;1,59715738168726
"459";459;"Separado";"M";1,69300284088209;1522,00827206926;31;80469,6769165639;1,50921161611118
"460";460;"Solteiro";"M";1,53352965152101;2368,75924108615;39;528404,26092478;1,25281637098404
"461";461;"Casado";"F";1,5888377806417;1961,42819254077;63;649180,452205868;1,43434390327886
"462";462;"Desquitado";"M";1,62985983922798;2269,51184309021;24;601942,213409903;1,22602321449806
"463";463;"Desquitado";"F";1,60173515748391;1752,35818035196;59;626710,883801098;1,50756490076511
"464";464;"Solteiro";"F";1,93520892684458;1484,5876954596;63;789961,323759432;1,19426800868835
"465";465;"Solteiro";"M";1,7574437508386;2400,25137938803;55;17863,4630429745;1,40151580709992
"466";466;"Solteiro";"F";1,42565231360311;3032,43409182424;40;523051,881897605;1,37501530005883
"467";467;"Casado";"F";1,60720345289642;2810,7283637409;19;578800,593766962;1,6207371561891
"468";468;"Casado";"M";1,64599140034097;3126,35831521288;23;849946,890423967;1,42966233790303
"469";469;"Separado";"F";1,62025933924434;1268,64619828433;41;456687,472123851;1,74862006697018
"470";470;"Casado";"M";1,66853508646041;2008,24301257594;29;716392,318157778;1,58308714238051
"471";471;"Casado";"M";1,78915952516311;2395,27421836122;59;129422,969482394;1,78911818541218
"472";472;"Solteiro";"F";1,45006724342956;2863,36988068274;23;316618,212900435;1,53425345353756
"473";473;"Separado";"M";1,60261536158503;2000,70416734933;25;690859,016805919;1,31669184749887
"474";474;"Desquitado";"F";1,61340795455394;1785,61140245334;29;834030,317370172;1,64317594243958
"475";475;"Solteiro";"F";1,58909348446716;2700,8178522305;38;667449,668843273;1,30997507899284
"476";476;"Desquitado";"F";1,58165517388337;1794,3005654553;37;180324,372749903;1,0378696608829
"477";477;"Solteiro";"M";1,55871895510108;3619,29315892267;29;485768,345635095;1,34819750659081
"478";478;"Separado";"F";1,73287564531454;2231,86204402393;20;97939,6901327067;1,71985158051218
"479";479;"Desquitado";"M";1,72735974640087;1672,12120636989;66;362122,496188451;1,21121021873605
"480";480;"Separado";"F";1,57876435548919;1745,00903828065;36;495019,123608366;1,60953979979453
"481";481;"Desquitado";"F";1,82504159119319;1662,44535924563;58;580791,371374904;1,45196223382067
"482";482;"Desquitado";"M";1,552729860177;2644,14175640901;40;439543,954378838;1,46786870103818
"483";483;"Separado";"F";1,62451526720242;1745,48872137216;64;658129,857898853;1,26007439393066
"484";484;"Separado";"F";1,78788049602102;1858,75939025988;58;117859,151284344;1,76166720597433
"485";485;"Desquitado";"F";1,72688862045491;1081,92970420316;51;355962,479788684;1,50705199407342
"486";486;"Separado";"F";1,45588744700818;1642,044187017;54;295237,174143203;1,15967780124266
"487";487;"Solteiro";"M";1,65155059229976;2697,38395956062;52;53201,095619106;1,26580910370479
"488";488;"Solteiro";"F";1,71612691998413;1178,58357533146;43;921075,522669913;1,55853105407821
"489";489;"Desquitado";"F";1,69015677742434;1894,03140341479;29;852483,477994858;1,31306478157959
"490";490;"Casado";"F";1,57481457933356;1977,60762997141;65;215199,830504932;1,66797769160281
"491";491;"Separado";"M";1,58225404018994;2383,54866892881;63;636247,207515946;1,56384132123897
"492";492;"Solteiro";"M";1,61242635947678;814,95130207155;30;168570,443487552;1,56592440526068
"493";493;"Solteiro";"M";1,56058262116527;454,220486159428;40;9019,91868950869;1,53175489856594
"494";494;"Casado";"M";1,72482414666145;2223,96649491804;30;388456,005313463;1,08235050233829
"495";495;"Solteiro";"M";1,6886935719738;2528,17018313922;33;249132,412026577;1,35637714693094
"496";496;"Solteiro";"F";1,56410723163629;2728,31900542657;56;157491,209769283;1,59741833649364
"497";497;"Casado";"F";1,91558215789662;975,460235443971;39;657192,153986319;1,36587623352361
"498";498;"Solteiro";"M";1,55808491961678;2038,67824953435;37;335773,037836611;1,65598729110527
"499";499;"Separado";"M";1,65904055469286;1302,71209228815;20;838569,158571632;1,54104652170128
"500";500;"Desquitado";"M";1,68544533827636;1128,92732187857;38;267666,440342142;1,97118868536863
"501";501;"Casado";"F";1,5478792044357;1826,04169686375;55;169368,831501195;1,34953623399434
"502";502;"Separado";"F";1,69337727168438;2293,0673960433;38;136862,995354731;1,90883584448419
"503";503;"Casado";"F";1,56430486906541;1234,89838368526;35;930633,759122291;1,54640684116316
"504";504;"Separado";"M";1,44663986028396;1784,38909859599;62;728811,995413462;1,2162317023232
"505";505;"Separado";"M";1,87704339587066;1056,20324864592;33;291120,612191532;1,51444298958232
"506";506;"Solteiro";"M";1,5919551815421;2855,38812182532;56;839177,983390817;1,53500705699841
"507";507;"Separado";"F";1,6238419067344;2187,79453736229;40;325891,131623791;1,295474917239
"508";508;"Separado";"M";1,62465226849318;2169,13156522274;49;491597,10091858;1,70057059632412
"509";509;"Separado";"F";1,74959848090502;2101,45839393276;57;468623,156864211;1,32828969219562
"510";510;"Desquitado";"M";1,68041761548139;1498,48780483774;38;323009,657244533;1,42343341644329
"511";511;"Desquitado";"F";1,53556616928289;2133,81492550645;38;372893,505369404;1,6859190205825
"512";512;"Casado";"F";1,61339082544688;1339,07383092566;43;119357,867748352;1,26731595647846
"513";513;"Separado";"M";1,61909980504636;2861,52983083578;35;338918,528363254;1,56597868479846
"514";514;"Desquitado";"F";1,5469450196148;2079,13445647389;50;547717,893863101;1,45852354661789
"515";515;"Desquitado";"F";1,58486695874553;1563,03690494621;27;716494,804774419;1,82654028147887
"516";516;"Desquitado";"M";1,70897504124181;2019,18469527651;59;914028,28337747;1,38435333582061
"517";517;"Separado";"M";1,68591609305177;1836,44685008095;58;659056,883147291;1,56277605899255
"518";518;"Casado";"F";1,7176537057111;2842,34146923531;34;928886,788392742;1,30097605137088
"519";519;"Casado";"F";1,63157110740129;1617,95239415478;20;198893,370606046;1,64625044714081
"520";520;"Desquitado";"F";1,62483996249763;2418,20369787078;34;258714,387144672;1,60229323023782
"521";521;"Separado";"F";1,77671898997396;2409,17897435936;68;914375,189627684;1,44270268352216
"522";522;"Casado";"M";1,49140772741476;2290,42212998643;24;857376,464273944;1,53745273692937
"523";523;"Casado";"M";1,78011275543103;1684,34883441646;51;69414,9993278577;1,11526755695736
"524";524;"Solteiro";"M";1,72983067921029;1536,17510592973;41;128117,640563685;1,42193014761482
"525";525;"Casado";"M";1,54005950185119;2515,22108740397;43;297805,907143272;1,72833824084341
"526";526;"Separado";"F";1,67697863292109;1817,65414028348;38;141567,12578091;1,47282495069771
"527";527;"Casado";"M";1,78600655510333;1853,60591805872;66;287746,912855713;1,17388203113346
"528";528;"Solteiro";"F";1,79008208961114;2003,83625748474;20;942312,651463691;1,15206027986567
"529";529;"Desquitado";"M";1,65727695755211;1924,77952013089;21;977562,595620704;1,4839024100709
"530";530;"Separado";"F";1,56502710314332;2337,54673528721;59;430981,016941921;1,42776740664941
"531";531;"Separado";"M";1,40478911573206;2396,62731584145;40;141168,947549454;1,112097172751
"532";532;"Casado";"M";1,63143760835757;2417,46654635662;24;532081,689660643;1,55387239774426
"533";533;"Separado";"M";1,78486369438518;2023,261306773;65;894010,70623059;1,56243926117474
"534";534;"Desquitado";"M";1,67615611849563;2694,47899594322;26;937840,816937447;1,94430839197022
"535";535;"Separado";"F";1,61750540283031;2815,62914818919;19;719226,603305631;1,70010612890128
"536";536;"Casado";"M";1,66690762797968;2338,73322591637;54;763816,863772518;1,6112575172525
"537";537;"Separado";"F";1,61899219282913;660,028876974757;70;597948,246131879;1,53984082223558
"538";538;"Casado";"F";1,66783252812222;1623,35540416915;32;244130,669699495;1,1209427855303
"539";539;"Solteiro";"F";1,73007787820998;2144,57581601442;59;671276,998469632;1,52518249478771
"540";540;"Separado";"M";1,50909790535381;1035,03749482608;26;471513,735981229;1,42391438070932
"541";541;"Desquitado";"F";1,74174560474764;1296,41002595047;68;743484,974290216;1,2640925980909
"542";542;"Casado";"M";1,66258054836116;2126,66760562296;18;664865,510496924;1,66488163857103
"543";543;"Separado";"M";1,5429619645455;2356,6137562952;61;37872,3636039237;1,2955248262955
"544";544;"Separado";"F";1,61341243829323;1887,64864384722;59;725106,238516709;1,61415766457421
"545";545;"Solteiro";"F";1,70985329082456;1380,43662049853;47;303177,971330422;1,39279783691683
"546";546;"Desquitado";"M";1,53599366039004;2451,16791412761;43;531661,380046352;1,99350300755884
"547";547;"Separado";"F";1,58860817489902;2043,62516755446;39;160299,347269087;1,7330993132355
"548";548;"Solteiro";"M";1,72134789568079;2997,59492122865;25;252297,545217869;1,64721329614124
"549";549;"Solteiro";"M";1,77658670164937;2742,81514074015;35;53682,4694171033;1,61573602110063
"550";550;"Separado";"F";1,6238243125101;2371,59630226308;39;889716,157862134;1,60552562996799
"551";551;"Separado";"M";1,55246413761827;3492,44279791605;39;413890,986875292;1,54460080726962
"552";552;"Separado";"F";1,61290336947938;1409,89739782257;38;192805,407087184;1,22689701110375
"553";553;"Casado";"F";1,48596350285172;2850,84260155975;56;940491,525933903;1,21276825959254
"554";554;"Desquitado";"M";1,59321639188515;2079,92768055076;39;563062,159976042;1,68069581105561
"555";555;"Desquitado";"M";1,72702941816971;999,951237948366;34;55263,4262167027;1,14609634363796
"556";556;"Solteiro";"M";1,56018233326164;2238,4214419479;45;71102,3374635431;1,32674165365464
"557";557;"Solteiro";"M";1,56110550331661;2100,22734109204;36;37760,8743753857;1,16023464195972
"558";558;"Desquitado";"M";1,46446812530715;2251,83661048818;32;162211,20808715;1,40305710035876
"559";559;"Separado";"M";1,66703932056314;1900,78236800005;33;819457,309660943;1,61414566945023
"560";560;"Solteiro";"F";1,55863725526547;1830,07208823879;61;643140,169584758;1,51712648014174
"561";561;"Solteiro";"F";1,67140587545256;2690,64270223881;60;643821,34360978;1,3229884169014
"562";562;"Separado";"F";1,68026407174109;1613,34168277386;51;325735,388539893;1,25422274442514
"563";563;"Desquitado";"M";1,69611756615695;1846,18064770991;28;3721,47696867911;1,2335510909492
"564";564;"Desquitado";"M";1,7252890988259;964,274798437084;39;682362,369335418;1,82905498716134
"565";565;"Casado";"F";1,64552564868305;2376,98803715285;60;712034,493107047;1,19179523641942
"566";566;"Desquitado";"M";1,77307506098296;2162,0684798693;53;44133,0955248233;1,58770009133432
"567";567;"Desquitado";"M";1,76669735418134;1999,57818624208;26;752878,45111016;1,62472370695267
"568";568;"Casado";"M";1,59168447075572;1679,03726939606;64;297348,796348478;1,2567690569872
"569";569;"Solteiro";"M";1,72048696596477;1364,23783502755;57;884722,448750891;1,5634260107345
"570";570;"Separado";"F";1,61984411739091;635,096407820226;51;748452,171116098;1,50654215079417
"571";571;"Casado";"M";1,68185025507994;1837,1825231874;38;453979,45543909;1,39265586437878
"572";572;"Separado";"F";1,7332077978786;1383,42195350415;34;661514,14085546;1,55983065875056
"573";573;"Solteiro";"M";1,53685251218622;1585,49564688689;56;579557,486008963;1,71164318428571
"574";574;"Solteiro";"M";1,76012642747179;2272,77321258062;34;336557,054433744;1,71840365931204
"575";575;"Solteiro";"M";1,70627060544834;1480,77985800093;39;667546,060350783;1,49577123206533
"576";576;"Solteiro";"F";1,72493556526556;2179,75713855604;43;385494,799193645;1,33476080866542
"577";577;"Solteiro";"F";1,63776437092354;2964,51963869323;25;257329,716939767;1,53807874293612
"578";578;"Casado";"M";1,58737829974268;3043,68099545339;69;278681,777311932;1,47798731590525
"579";579;"Separado";"F";1,64730654685166;589,578218701523;54;790558,610640757;1,60916361126181
"580";580;"Casado";"F";1,73014748024246;2316,88234154761;25;186789,794144975;1,39257997537292
"581";581;"Separado";"M";1,47239906229378;1225,33328681367;61;592904,563888461;1,4100831583119
"582";582;"Separado";"F";1,58024818200842;1663,0739907555;45;240033,887494169;1,61674925109035
"583";583;"Desquitado";"M";1,58434065385246;1902,46960331608;31;909694,398502549;1,53674816765663
"584";584;"Separado";"M";1,64857671816786;1406,00629165595;29;253513,164676326;1,56873903923916
"585";585;"Desquitado";"F";1,49910084857972;1459,98639374724;56;587422,032645284;1,46354681021466
"586";586;"Solteiro";"F";1,82058886911797;1512,94005830538;24;928364,324584922;1,46513247843698
"587";587;"Separado";"F";1,60307285454287;2037,33240323608;24;915281,441972891;1,60256535873775
"588";588;"Solteiro";"M";1,51698995071429;2669,95108819017;31;11635,6798499888;1,29992447868545
"589";589;"Desquitado";"F";1,51221226788117;2111,61358394789;27;68459,7416472477;1,36046741018006
"590";590;"Casado";"M";1,53014137536484;623,871905729753;41;252610,771180853;1,17714150337366
"591";591;"Casado";"F";1,66039877973209;1794,09421527028;33;394313,451795863;1,67517644364237
